"EntityName_EN","ViewName","ViewLanguage","TotalRows","ViewError","ColumnName","NonNullCount","IsAllNull","MapStatus","PsseSourceSchema","PsseSourceObject","PsseColumnName","SourceExpression"
"Assignments","Affectations","FR","1772",,"EDAffectation","1772","False","MAPPED","pjrep","MSP_EpmAssignment_UserView","AssignmentSV","src.[AssignmentSV]"
"Assignments","Affectations","FR","1772",,"AffectationType","1772","False","MAPPED","pjrep","MSP_EpmAssignment_UserView","AssignmentType","src.[AssignmentType]"
"Assignments","Affectations","FR","1772",,"AssignmentUpdatesAppliedDate","0","True","MAPPED","pjrep","MSP_EpmAssignmentsApplied_UserView","AssignmentUpdatesAppliedDate","jAssignApplied.[AssignmentUpdatesAppliedDate]"
"Assignments","Affectations","FR","1772",,"VAAAffectation","1772","False","MAPPED","pjrep","MSP_EpmAssignment_UserView","AssignmentVAC","src.[AssignmentVAC]"
"Assignments","Affectations","FR","1772",,"AffectationTravail","1772","False","MAPPED","pjrep","MSP_EpmAssignment_UserView","AssignmentWork","src.[AssignmentWork]"
"Assignments","Affectations","FR","1772",,"VarianceTravailAffectation","1772","False","MAPPED","pjrep","MSP_EpmAssignment_UserView","AssignmentWorkVariance","src.[AssignmentWorkVariance]"
"Assignments","Affectations","FR","1772",,"EstPublic","1772","False","MAPPED","pjrep","MSP_EpmAssignment_UserView","IsPublic","src.[IsPublic]"
"Assignments","Affectations","FR","1772",,"NomProjet","1772","False","MAPPED","pjrep","MSP_WssIssueTaskAssociation_UserView","ProjectName","jProject.[ProjectName]"
"Assignments","Affectations","FR","1772",,"IdRessource","1772","False","MAPPED","pjrep","MSP_EpmAssignment_UserView","ResourceUID","src.[ResourceUID]"
"Assignments","Affectations","FR","1772",,"NomRessource","1772","False","MAPPED","pjrep","MSP_EpmResource_UserView","ResourceName","jResource.[ResourceName]"
"Assignments","Affectations","FR","1772",,"IdTâche","1772","False","MAPPED","pjrep","MSP_EpmAssignment_UserView","TaskUID","src.[TaskUID]"
"Assignments","Affectations","FR","1772",,"TâcheEstActive","1772","False","MAPPED","pjrep","MSP_EpmAssignment_UserView","TaskIsActive","src.[TaskIsActive]"
"Assignments","Affectations","FR","1772",,"NomTâche","1772","False","MAPPED","pjrep","MSP_WssIssueTaskAssociation_UserView","TaskName","jTask.[TaskName]"
"Assignments","Affectations","FR","1772",,"IdClasseFeuilleDeTemps","1772","False","MAPPED","pjrep","MSP_EpmAssignment_UserView","TimesheetClassUID","src.[TimesheetClassUID]"
"Assignments","Affectations","FR","1772",,"DescriptionType","1772","False","MAPPED","pjrep","MSP_EpmAssignmentType","TypeDescription","j3.[TypeDescription]"
"Assignments","Affectations","FR","1772",,"NomType","1772","False","MAPPED","pjrep","MSP_EpmAssignmentType","TypeName","j3.[TypeName]"
"Assignments","Affectations","FR","1772",,"RBS_R","941","False","MAPPED","pjrep","MSP_EpmAssignment_UserView","RBS_R","src.[RBS_R]"
"Assignments","Affectations","FR","1772",,"Typedecoût_R","0","True","MAPPED","pjrep","MSP_EpmAssignment_UserView","Type de coût_R","src.[Type de coût_R]"
"Assignments","Affectations","FR","1772",,"Servicesderessources_R","0","True","MAPPED","pjrep","MSP_EpmAssignment_UserView","Services de ressources_R","src.[Services de ressources_R]"
"Assignments","Affectations","FR","1772",,"Sante_T","309","False","MAPPED","pjrep","MSP_EpmAssignment_UserView","Sante_T","src.[Sante_T]"
"Assignments","Affectations","FR","1772",,"Étatdel’indicateur_T","1772","False","MAPPED","pjrep","MSP_EpmAssignment_UserView","État de l’indicateur_T","src.[État de l’indicateur_T]"
"Assignments","Affectations","FR","1772",,"Afficherrapport_T","0","True","MAPPED","pjrep","MSP_EpmAssignment_UserView","Afficher rapport_T","src.[Afficher rapport_T]"
"Assignments","Affectations","FR","1772",,"Catdepenses_R","0","True","MAPPED","pjrep","MSP_EpmAssignment_UserView","Cat depenses_R","src.[Cat depenses_R]"
"Assignments","Affectations","FR","1772",,"CodelivrableGID_T","0","True","MAPPED","pjrep","MSP_EpmAssignment_UserView","Code livrable GID_T","src.[Code livrable GID_T]"
"Assignments","Affectations","FR","1772",,"Commentaire_GPR_T","0","True","MAPPED","pjrep","MSP_EpmAssignment_UserView","Commentaire_GPR_T","src.[Commentaire_GPR_T]"
"Assignments","Affectations","FR","1772",,"Corpsemploi_R","709","False","MAPPED","pjrep","MSP_EpmAssignment_UserView","Corps emploi_R","src.[Corps emploi_R]"
"Assignments","Affectations","FR","1772",,"DateapprouvéeDGEI_T","0","True","MAPPED","pjrep","MSP_EpmAssignment_UserView","Date approuvée DGEI_T","src.[Date approuvée DGEI_T]"
"Assignments","Affectations","FR","1772",,"DatedemandéeDGT_T","0","True","MAPPED","pjrep","MSP_EpmAssignment_UserView","Date demandée DGT_T","src.[Date demandée DGT_T]"
"Assignments","Affectations","FR","1772",,"Dateoccupation_T","0","True","MAPPED","pjrep","MSP_EpmAssignment_UserView","Date occupation_T","src.[Date occupation_T]"
"Assignments","Affectations","FR","1772",,"Indicateurtypetâche_T","1757","False","MAPPED","","","LT_VALUE_TEXT","jITT_LTV_A.[LT_VALUE_TEXT]"
"Assignments","Affectations","FR","1772",,"Lots_T","1772","False","MAPPED","pjrep","MSP_EpmAssignment_UserView","Lots_T","src.[Lots_T]"
"Assignments","Affectations","FR","1772",,"NodedossierAGI_T","0","True","MAPPED","pjrep","MSP_EpmAssignment_UserView","No de dossier AGI_T","src.[No de dossier AGI_T]"
"Assignments","Affectations","FR","1772",,"NU_R","0","True","MAPPED","pjrep","MSP_EpmAssignment_UserView","NU_R","src.[NU_R]"
"Assignments","Affectations","FR","1772",,"Numerodelot_T","0","True","MAPPED","pjrep","MSP_EpmAssignment_UserView","Numero de lot_T","src.[Numero de lot_T]"
"Assignments","Affectations","FR","1772",,"Prisedepossessionlégale_T","0","True","MAPPED","pjrep","MSP_EpmAssignment_UserView","Prise de possession légale_T","src.[Prise de possession légale_T]"
"Assignments","Affectations","FR","1772",,"UA_R","941","False","MAPPED","pjrep","MSP_EpmAssignment_UserView","UA_R","src.[UA_R]"
"Assignments","Affectations","FR","1772",,"WBSGPR_T","1567","False","MAPPED","pjrep","MSP_EpmAssignment_UserView","WBS GPR_T","src.[WBS GPR_T]"
"Assignments","Affectations","FR","1772",,"DernierPCatteinttache_T","0","True","MAPPED","pjrep","MSP_EpmAssignment_UserView","Dernier PC atteint tache_T","src.[Dernier PC atteint tache_T]"
"Assignments","Affectations","FR","1772",,"ÉcartPC0PC1_T","0","True","MAPPED","pjrep","MSP_EpmAssignment_UserView","Écart PC0-PC1_T","src.[Écart PC0-PC1_T]"
"Assignments","Affectations","FR","1772",,"ÉcartPC0PC2_T","0","True","MAPPED","pjrep","MSP_EpmAssignment_UserView","Écart PC0-PC2_T","src.[Écart PC0-PC2_T]"
"Assignments","Affectations","FR","1772",,"ÉcartPC0PC3_T","0","True","MAPPED","pjrep","MSP_EpmAssignment_UserView","Écart PC0-PC3_T","src.[Écart PC0-PC3_T]"
"Assignments","Affectations","FR","1772",,"ÉcartPC0PC4_T","0","True","MAPPED","pjrep","MSP_EpmAssignment_UserView","Écart PC0-PC4_T","src.[Écart PC0-PC4_T]"
"Assignments","Affectations","FR","1772",,"ÉcartPC0PC5_T","0","True","MAPPED","pjrep","MSP_EpmAssignment_UserView","Écart PC0-PC5_T","src.[Écart PC0-PC5_T]"
"Assignments","Affectations","FR","1772",,"ÉcartPC0PC6_T","0","True","MAPPED","pjrep","MSP_EpmAssignment_UserView","Écart PC0-PC6_T","src.[Écart PC0-PC6_T]"
"Assignments","Affectations","FR","1772",,"ÉcartPC0PC7_T","0","True","MAPPED","pjrep","MSP_EpmAssignment_UserView","Écart PC0-PC7_T","src.[Écart PC0-PC7_T]"
"Assignments","Affectations","FR","1772",,"Nodedossier_T","10","False","MAPPED","pjrep","MSP_EpmAssignment_UserView","No de dossier_T","src.[No de dossier_T]"
"Assignments","Affectations","FR","1772",,"Servicespublics_T","0","True","MAPPED","pjrep","MSP_EpmAssignment_UserView","Services publics_T","src.[Services publics_T]"
"Assignments","Affectations","FR","1772",,"Statut_T","0","True","MAPPED","pjrep","MSP_EpmAssignment_UserView","Statut_T","src.[Statut_T]"
"Assignments","Affectations","FR","1772",,"Typeterrain_T","0","True","MAPPED","pjrep","MSP_EpmAssignment_UserView","Type terrain_T","src.[Type terrain_T]"
"Assignments","Affectations","FR","1772",,"DébutRéférenceFinRéférence","0","True","NAVIGATION","","","",""
"Assignments","Affectations","FR","1772",,"Projet","0","True","NAVIGATION","","","",""
"Assignments","Affectations","FR","1772",,"Ressource","0","True","NAVIGATION","","","",""
"Assignments","Affectations","FR","1772",,"Tâche","0","True","NAVIGATION","","","",""
"Assignments","Affectations","FR","1772",,"DonnéesChronologiques","0","True","NAVIGATION","","","",""
"Tasks","Tasks","EN","22462",,"ProjectId","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","ProjectUID","src.[ProjectUID]"
"Tasks","Tasks","EN","22462",,"TaskId","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskUID","src.[TaskUID]"
"Tasks","Tasks","EN","22462",,"ParentTaskId","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskParentUID","src.[TaskParentUID]"
"Tasks","Tasks","EN","22462",,"ParentTaskName","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskName","jParent.[TaskName]"
"Tasks","Tasks","EN","22462",,"ProjectName","22462","False","MAPPED","pjrep","MSP_WssIssueTaskAssociation_UserView","ProjectName","jProject.[ProjectName]"
"Tasks","Tasks","EN","22462",,"TaskActualCost","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskActualCost","src.[TaskActualCost]"
"Tasks","Tasks","EN","22462",,"TaskActualDuration","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskActualDuration","src.[TaskActualDuration]"
"Tasks","Tasks","EN","22462",,"TaskActualFinishDate","4157","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskActualFinishDate","src.[TaskActualFinishDate]"
"Tasks","Tasks","EN","22462",,"TaskActualFixedCost","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskActualFixedCost","src.[TaskActualFixedCost]"
"Tasks","Tasks","EN","22462",,"TaskActualOvertimeCost","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskActualOvertimeCost","src.[TaskActualOvertimeCost]"
"Tasks","Tasks","EN","22462",,"TaskActualOvertimeWork","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskActualOvertimeWork","src.[TaskActualOvertimeWork]"
"Tasks","Tasks","EN","22462",,"TaskActualRegularCost","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskActualRegularCost","src.[TaskActualRegularCost]"
"Tasks","Tasks","EN","22462",,"TaskActualRegularWork","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskActualRegularWork","src.[TaskActualRegularWork]"
"Tasks","Tasks","EN","22462",,"TaskActualStartDate","4821","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskActualStartDate","src.[TaskActualStartDate]"
"Tasks","Tasks","EN","22462",,"TaskActualWork","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskActualWork","src.[TaskActualWork]"
"Tasks","Tasks","EN","22462",,"TaskACWP","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskACWP","src.[TaskACWP]"
"Tasks","Tasks","EN","22462",,"TaskBCWP","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskBCWP","src.[TaskBCWP]"
"Tasks","Tasks","EN","22462",,"TaskBCWS","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskBCWS","src.[TaskBCWS]"
"Tasks","Tasks","EN","22462",,"TaskBudgetCost","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskBudgetCost","src.[TaskBudgetCost]"
"Tasks","Tasks","EN","22462",,"TaskBudgetWork","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskBudgetWork","src.[TaskBudgetWork]"
"Tasks","Tasks","EN","22462",,"TaskClientUniqueId","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskClientUniqueId","src.[TaskClientUniqueId]"
"Tasks","Tasks","EN","22462",,"TaskCost","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskCost","src.[TaskCost]"
"Tasks","Tasks","EN","22462",,"TaskCostVariance","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskCostVariance","src.[TaskCostVariance]"
"Tasks","Tasks","EN","22462",,"TaskCPI","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskCPI","src.[TaskCPI]"
"Tasks","Tasks","EN","22462",,"TaskCreatedDate","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskCreatedDate","src.[TaskCreatedDate]"
"Tasks","Tasks","EN","22462",,"TaskCreatedRevisionCounter","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskCreatedRevisionCounter","src.[TaskCreatedRevisionCounter]"
"Tasks","Tasks","EN","22462",,"TaskCV","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskCV","src.[TaskCV]"
"Tasks","Tasks","EN","22462",,"TaskCVP","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskCVP","src.[TaskCVP]"
"Tasks","Tasks","EN","22462",,"TaskDeadline","1","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskDeadline","src.[TaskDeadline]"
"Tasks","Tasks","EN","22462",,"TaskDeliverableFinishDate","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","TaskDeliverableFinishDate","src.[TaskDeliverableFinishDate]"
"Tasks","Tasks","EN","22462",,"TaskDeliverableStartDate","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","TaskDeliverableStartDate","src.[TaskDeliverableStartDate]"
"Tasks","Tasks","EN","22462",,"TaskDuration","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskDuration","src.[TaskDuration]"
"Tasks","Tasks","EN","22462",,"TaskDurationIsEstimated","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskDurationIsEstimated","src.[TaskDurationIsEstimated]"
"Tasks","Tasks","EN","22462",,"TaskDurationString","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","TaskDurationString","src.[TaskDurationString]"
"Tasks","Tasks","EN","22462",,"TaskDurationVariance","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskDurationVariance","src.[TaskDurationVariance]"
"Tasks","Tasks","EN","22462",,"TaskEAC","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskEAC","src.[TaskEAC]"
"Tasks","Tasks","EN","22462",,"TaskEarlyFinish","22461","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskEarlyFinish","src.[TaskEarlyFinish]"
"Tasks","Tasks","EN","22462",,"TaskEarlyStart","22461","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskEarlyStart","src.[TaskEarlyStart]"
"Tasks","Tasks","EN","22462",,"TaskFinishDate","22461","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskFinishDate","src.[TaskFinishDate]"
"Tasks","Tasks","EN","22462",,"TaskFinishDateString","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","TaskFinishDateString","src.[TaskFinishDateString]"
"Tasks","Tasks","EN","22462",,"TaskFinishVariance","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskFinishVariance","src.[TaskFinishVariance]"
"Tasks","Tasks","EN","22462",,"TaskFixedCost","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskFixedCost","src.[TaskFixedCost]"
"Tasks","Tasks","EN","22462",,"TaskFixedCostAssignmentId","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","FixedCostAssignmentUID","src.[FixedCostAssignmentUID]"
"Tasks","Tasks","EN","22462",,"TaskFreeSlack","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskFreeSlack","src.[TaskFreeSlack]"
"Tasks","Tasks","EN","22462",,"TaskHyperLinkAddress","27","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskHyperLinkAddress","src.[TaskHyperLinkAddress]"
"Tasks","Tasks","EN","22462",,"TaskHyperLinkFriendlyName","27","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskHyperLinkFriendlyName","src.[TaskHyperLinkFriendlyName]"
"Tasks","Tasks","EN","22462",,"TaskHyperLinkSubAddress","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","TaskHyperLinkSubAddress","src.[TaskHyperLinkSubAddress]"
"Tasks","Tasks","EN","22462",,"TaskIgnoresResourceCalendar","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIgnoresResourceCalendar","src.[TaskIgnoresResourceCalendar]"
"Tasks","Tasks","EN","22462",,"TaskIndex","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIndex","src.[TaskIndex]"
"Tasks","Tasks","EN","22462",,"TaskIsActive","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIsActive","src.[TaskIsActive]"
"Tasks","Tasks","EN","22462",,"TaskIsCritical","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIsCritical","src.[TaskIsCritical]"
"Tasks","Tasks","EN","22462",,"TaskIsEffortDriven","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIsEffortDriven","src.[TaskIsEffortDriven]"
"Tasks","Tasks","EN","22462",,"TaskIsExternal","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIsExternal","src.[TaskIsExternal]"
"Tasks","Tasks","EN","22462",,"TaskIsManuallyScheduled","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIsManuallyScheduled","src.[TaskIsManuallyScheduled]"
"Tasks","Tasks","EN","22462",,"TaskIsMarked","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIsMarked","src.[TaskIsMarked]"
"Tasks","Tasks","EN","22462",,"TaskIsMilestone","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIsMilestone","src.[TaskIsMilestone]"
"Tasks","Tasks","EN","22462",,"TaskIsOverallocated","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIsOverallocated","src.[TaskIsOverallocated]"
"Tasks","Tasks","EN","22462",,"TaskIsProjectSummary","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIsProjectSummary","src.[TaskIsProjectSummary]"
"Tasks","Tasks","EN","22462",,"TaskIsRecurring","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIsRecurring","src.[TaskIsRecurring]"
"Tasks","Tasks","EN","22462",,"TaskIsSummary","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskIsSummary","src.[TaskIsSummary]"
"Tasks","Tasks","EN","22462",,"TaskLateFinish","22461","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskLateFinish","src.[TaskLateFinish]"
"Tasks","Tasks","EN","22462",,"TaskLateStart","22461","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskLateStart","src.[TaskLateStart]"
"Tasks","Tasks","EN","22462",,"TaskLevelingDelay","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskLevelingDelay","src.[TaskLevelingDelay]"
"Tasks","Tasks","EN","22462",,"TaskModifiedDate","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskModifiedDate","src.[TaskModifiedDate]"
"Tasks","Tasks","EN","22462",,"TaskModifiedRevisionCounter","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskModifiedRevisionCounter","src.[TaskModifiedRevisionCounter]"
"Tasks","Tasks","EN","22462",,"TaskName","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskName","src.[TaskName]"
"Tasks","Tasks","EN","22462",,"TaskOutlineLevel","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskOutlineLevel","src.[TaskOutlineLevel]"
"Tasks","Tasks","EN","22462",,"TaskOutlineNumber","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskOutlineNumber","src.[TaskOutlineNumber]"
"Tasks","Tasks","EN","22462",,"TaskOvertimeCost","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskOvertimeCost","src.[TaskOvertimeCost]"
"Tasks","Tasks","EN","22462",,"TaskOvertimeWork","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskOvertimeWork","src.[TaskOvertimeWork]"
"Tasks","Tasks","EN","22462",,"TaskPercentCompleted","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskPercentCompleted","src.[TaskPercentCompleted]"
"Tasks","Tasks","EN","22462",,"TaskPercentWorkCompleted","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskPercentWorkCompleted","src.[TaskPercentWorkCompleted]"
"Tasks","Tasks","EN","22462",,"TaskPhysicalPercentCompleted","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskPhysicalPercentCompleted","src.[TaskPhysicalPercentCompleted]"
"Tasks","Tasks","EN","22462",,"TaskPriority","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskPriority","src.[TaskPriority]"
"Tasks","Tasks","EN","22462",,"TaskRegularCost","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskRegularCost","src.[TaskRegularCost]"
"Tasks","Tasks","EN","22462",,"TaskRegularWork","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskRegularWork","src.[TaskRegularWork]"
"Tasks","Tasks","EN","22462",,"TaskRemainingCost","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskRemainingCost","src.[TaskRemainingCost]"
"Tasks","Tasks","EN","22462",,"TaskRemainingDuration","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskRemainingDuration","src.[TaskRemainingDuration]"
"Tasks","Tasks","EN","22462",,"TaskRemainingOvertimeCost","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskRemainingOvertimeCost","src.[TaskRemainingOvertimeCost]"
"Tasks","Tasks","EN","22462",,"TaskRemainingOvertimeWork","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskRemainingOvertimeWork","src.[TaskRemainingOvertimeWork]"
"Tasks","Tasks","EN","22462",,"TaskRemainingRegularCost","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskRemainingRegularCost","src.[TaskRemainingRegularCost]"
"Tasks","Tasks","EN","22462",,"TaskRemainingRegularWork","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskRemainingRegularWork","src.[TaskRemainingRegularWork]"
"Tasks","Tasks","EN","22462",,"TaskRemainingWork","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskRemainingWork","src.[TaskRemainingWork]"
"Tasks","Tasks","EN","22462",,"TaskResourcePlanWork","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskResourcePlanWork","src.[TaskResourcePlanWork]"
"Tasks","Tasks","EN","22462",,"TaskSPI","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskSPI","src.[TaskSPI]"
"Tasks","Tasks","EN","22462",,"TaskStartDate","22461","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskStartDate","src.[TaskStartDate]"
"Tasks","Tasks","EN","22462",,"TaskStartDateString","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","TaskStartDateString","src.[TaskStartDateString]"
"Tasks","Tasks","EN","22462",,"TaskStartVariance","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskStartVariance","src.[TaskStartVariance]"
"Tasks","Tasks","EN","22462",,"TaskStatusManagerUID","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskStatusManagerUID","src.[TaskStatusManagerUID]"
"Tasks","Tasks","EN","22462",,"TaskSV","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskSV","src.[TaskSV]"
"Tasks","Tasks","EN","22462",,"TaskSVP","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskSVP","src.[TaskSVP]"
"Tasks","Tasks","EN","22462",,"TaskTCPI","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskTCPI","src.[TaskTCPI]"
"Tasks","Tasks","EN","22462",,"TaskTotalSlack","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskTotalSlack","src.[TaskTotalSlack]"
"Tasks","Tasks","EN","22462",,"TaskVAC","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskVAC","src.[TaskVAC]"
"Tasks","Tasks","EN","22462",,"TaskWBS","22461","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskWBS","src.[TaskWBS]"
"Tasks","Tasks","EN","22462",,"TaskWork","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskWork","src.[TaskWork]"
"Tasks","Tasks","EN","22462",,"TaskWorkVariance","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","TaskWorkVariance","src.[TaskWorkVariance]"
"Tasks","Tasks","EN","22462",,"Sante","1152","False","MAPPED","pjrep","MSP_EpmTask_UserView","Sante","src.[Sante]"
"Tasks","Tasks","EN","22462",,"Étatdel’indicateur","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","État de l’indicateur","src.[État de l’indicateur]"
"Tasks","Tasks","EN","22462",,"Afficherrapport","936","False","MAPPED","pjrep","MSP_EpmTask_UserView","Afficher rapport","src.[Afficher rapport]"
"Tasks","Tasks","EN","22462",,"CodelivrableGID","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","Code livrable GID","src.[Code livrable GID]"
"Tasks","Tasks","EN","22462",,"Commentaire_GPR","553","False","MAPPED","pjrep","MSP_EpmTask_UserView","Commentaire_GPR","src.[Commentaire_GPR]"
"Tasks","Tasks","EN","22462",,"DateapprouvéeDGEI","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","Date approuvée DGEI","src.[Date approuvée DGEI]"
"Tasks","Tasks","EN","22462",,"DatedemandéeDGT","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","Date demandée DGT","src.[Date demandée DGT]"
"Tasks","Tasks","EN","22462",,"Dateoccupation","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","Date occupation","src.[Date occupation]"
"Tasks","Tasks","EN","22462",,"Indicateurtypetâche","21741","False","MAPPED","pjrep","MSP_EpmTask_UserView","LT_VALUE_TEXT","jITT_LTV.[LT_VALUE_TEXT]"
"Tasks","Tasks","EN","22462",,"Lots","22462","False","MAPPED","pjrep","MSP_EpmTask_UserView","Lots","src.[Lots]"
"Tasks","Tasks","EN","22462",,"NodedossierAGI","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","No de dossier AGI","src.[No de dossier AGI]"
"Tasks","Tasks","EN","22462",,"Numerodelot","6","False","MAPPED","pjrep","MSP_EpmTask_UserView","Numero de lot","src.[Numero de lot]"
"Tasks","Tasks","EN","22462",,"Prisedepossessionlégale","0","True","MAPPED","pjrep","MSP_EpmTask_UserView","Prise de possession légale","src.[Prise de possession légale]"
"Tasks","Tasks","EN","22462",,"WBSGPR","18265","False","MAPPED","pjrep","MSP_EpmTask_UserView","WBS GPR","src.[WBS GPR]"
"Tasks","Tasks","EN","22462",,"DernierPCatteinttache","22461","False","MAPPED","pjrep","MSP_EpmTask_UserView","Dernier PC atteint tache","src.[Dernier PC atteint tache]"
"Tasks","Tasks","EN","22462",,"ÉcartPC0PC1","21643","False","MAPPED","pjrep","MSP_EpmTask_UserView","Écart PC0-PC1","src.[Écart PC0-PC1]"
"Tasks","Tasks","EN","22462",,"ÉcartPC0PC2","21659","False","MAPPED","pjrep","MSP_EpmTask_UserView","Écart PC0-PC2","src.[Écart PC0-PC2]"
