"ViewName","ViewLanguage","ColumnName","TotalRows","MapStatus","PsseSourceSchema","PsseSourceObject","PsseColumnName","SourceExpression"
"Engagements","EN","EngagementId","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","EngagementUID","src.[EngagementUID]"
"Engagements","EN","EngagementModifiedDate","0","MAPPED","pjrep","MSP_EpmEngagementByDay_UserView","ModifiedDate","src.[ModifiedDate]"
"Engagements","EN","EngagementName","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","EngagementName","src.[EngagementName]"
"Engagements","EN","EngagementReviewedDate","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ReviewedDate","src.[ReviewedDate]"
"Engagements","EN","EngagementStatus","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","Status","src.[Status]"
"Engagements","EN","EngagementSubmittedDate","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","SubmittedDate","src.[SubmittedDate]"
"Engagements","EN","ModifiedByResourceId","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ModifiedByResourceUID","src.[ModifiedByResourceUID]"
"Engagements","EN","ModifiedByResourceName","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ModifiedByResourceName","src.[ModifiedByResourceName]"
"Engagements","EN","ProjectId","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ProjectUID","src.[ProjectUID]"
"Engagements","EN","ProjectName","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ProjectName","src.[ProjectName]"
"Engagements","EN","ProposedFinishDate","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ProposedFinishDate","src.[ProposedFinishDate]"
"Engagements","EN","ProposedMaxUnits","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ProposedMaxUnits","src.[ProposedMaxUnits]"
"Engagements","EN","ProposedStartDate","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ProposedStartDate","src.[ProposedStartDate]"
"Engagements","EN","ProposedWork","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ProposedWork","src.[ProposedWork]"
"Engagements","EN","ResourceId","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ResourceUID","src.[ResourceUID]"
"Engagements","EN","ResourceName","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ResourceName","src.[ResourceName]"
"Engagements","EN","ReviewedByResourceId","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ReviewedByResourceUID","src.[ReviewedByResourceUID]"
"Engagements","EN","ReviewedByResourceName","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ReviewedByResourceName","src.[ReviewedByResourceName]"
"Engagements","EN","SubmittedByResourceId","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","SubmittedByResourceUID","src.[SubmittedByResourceUID]"
"Engagements","EN","SubmittedByResourceName","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","SubmittedByResourceName","src.[SubmittedByResourceName]"
"EngagementsComments","EN","AuthorId","0","MAPPED","pjrep","MSP_EpmEngagementComments_UserView","AuthorUID","src.[AuthorUID]"
"EngagementsComments","EN","AuthorName","0","MAPPED","pjrep","MSP_EpmEngagementComments_UserView","AuthorName","src.[AuthorName]"
"EngagementsComments","EN","CommentCreatedDate","0","MAPPED","pjrep","MSP_EpmEngagementComments_UserView","CreatedDate","src.[CreatedDate]"
"EngagementsComments","EN","CommentId","0","MAPPED","pjrep","MSP_EpmEngagementComments_UserView","CommentUID","src.[CommentUID]"
"EngagementsComments","EN","CommentMessage","0","MAPPED","pjrep","MSP_EpmEngagementComments_UserView","CommentMessage","src.[CommentMessage]"
"EngagementsComments","EN","EngagementId","0","MAPPED","pjrep","MSP_EpmEngagementComments_UserView","EngagementUID","src.[EngagementUID]"
"EngagementsComments","EN","EngagementName","0","MAPPED","pjrep","MSP_EpmEngagementComments_UserView","EngagementName","src.[EngagementName]"
"EngagementsTimephasedDataSet","EN","CommittedMaxUnits","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","CommittedUnits","src.[CommittedUnits]"
"EngagementsTimephasedDataSet","EN","CommittedWork","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","CommittedWork","src.[CommittedWork]"
"EngagementsTimephasedDataSet","EN","EngagementId","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","EngagementUID","src.[EngagementUID]"
"EngagementsTimephasedDataSet","EN","EngagementModifiedDate","0","MAPPED","pjrep","MSP_EpmEngagementByDay_UserView","EngagementModifiedDate","src.[EngagementModifiedDate]"
"EngagementsTimephasedDataSet","EN","EngagementName","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","EngagementName","src.[EngagementName]"
"EngagementsTimephasedDataSet","EN","ProjectId","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ProjectUID","src.[ProjectUID]"
"EngagementsTimephasedDataSet","EN","ProjectName","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ProjectName","jProject.[ProjectName]"
"EngagementsTimephasedDataSet","EN","ProposedMaxUnits","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ProposedUnits","src.[ProposedUnits]"
"EngagementsTimephasedDataSet","EN","ProposedWork","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ProposedWork","src.[ProposedWork]"
"EngagementsTimephasedDataSet","EN","ResourceId","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ResourceUID","src.[ResourceUID]"
"EngagementsTimephasedDataSet","EN","ResourceName","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ResourceName","jResource.[ResourceName]"
"EngagementsTimephasedDataSet","EN","TimeByDay","0","MAPPED","pjrep","MSP_EpmResourceDemandByDay_UserView","EngagementDate","src.[EngagementDate]"
"FeuillesDeTemps","FR","Commentaire","0","MAPPED","pjrep","MSP_Timesheet","Comment","src.[Comment]"
"FeuillesDeTemps","FR","DateDébut","0","MAPPED","pjrep","MSP_TimesheetPeriod","StartDate","jTP.[StartDate]"
"FeuillesDeTemps","FR","DateFin","0","MAPPED","pjrep","MSP_TimesheetPeriod","EndDate","jTP.[EndDate]"
"FeuillesDeTemps","FR","DateModification","0","MAPPED","pjrep","MSP_Timesheet","ModifiedDate","src.[ModifiedDate]"
"FeuillesDeTemps","FR","Description","0","MAPPED","pjrep","MSP_WssDeliverable","Comment","src.[Comment]"
"FeuillesDeTemps","FR","DescriptionÉtat","0","MAPPED","pjrep","MSP_WssDeliverable","Description","jTST.[Description]"
"FeuillesDeTemps","FR","IdÉtatFeuilleDeTemps","0","MAPPED","pjrep","MSP_Timesheet","TimesheetStatusID","src.[TimesheetStatusID]"
"FeuillesDeTemps","FR","IdÉtatPériode","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","PeriodStatusID","j1.[PeriodStatusID]"
"FeuillesDeTemps","FR","IdFeuilleDeTemps","0","MAPPED","pjrep","MSP_Timesheet","TimesheetUID","src.[TimesheetUID]"
"FeuillesDeTemps","FR","IdPériode","0","MAPPED","pjrep","MSP_Timesheet","PeriodUID","src.[PeriodUID]"
"FeuillesDeTemps","FR","IdPropriétaireFeuilleDeTemps","0","MAPPED","pjrep","MSP_Timesheet","OwnerResourceNameUID","src.[OwnerResourceNameUID]"
"FeuillesDeTemps","FR","NomFeuilleTemps","0","MAPPED","pjrep","MSP_Timesheet","TimesheetName","src.[TimesheetName]"
"FeuillesDeTemps","FR","NomPériode","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","PeriodName","j1.[PeriodName]"
"FeuillesDeTemps","FR","PropriétaireFeuilleDeTemps","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","ResourceName","j1.[ResourceName]"
"Issues","EN","AssignedToResource","0","MAPPED","pjrep","MSP_WssIssue","AssignedToResource","src.[AssignedToResource]"
"Issues","EN","Category","0","MAPPED","pjrep","MSP_WssIssue","Category","src.[Category]"
"Issues","EN","CreateByResource","0","MAPPED","pjrep","MSP_WssIssue","CreateByResource","src.[CreateByResource]"
"Issues","EN","CreatedDate","0","MAPPED","pjrep","MSP_WssIssue","CreatedDate","src.[CreatedDate]"
"Issues","EN","Discussion","0","MAPPED","pjrep","MSP_WssIssue","Discussion","src.[Discussion]"
"Issues","EN","DueDate","0","MAPPED","pjrep","MSP_WssIssue","DueDate","src.[DueDate]"
"Issues","EN","IsFolder","0","MAPPED","pjrep","MSP_WssIssue","IsFolder","src.[IsFolder]"
"Issues","EN","IssueId","0","MAPPED","pjrep","MSP_WssIssue","IssueID","src.[IssueID]"
"Issues","EN","ItemRelativeUrlPath","0","MAPPED","pjrep","MSP_WssIssue","ItemRelativeUrlPath","src.[ItemRelativeUrlPath]"
"Issues","EN","ModifiedByResource","0","MAPPED","pjrep","MSP_WssIssue","ModifiedByResource","src.[ModifiedByResource]"
"Issues","EN","ModifiedDate","0","MAPPED","pjrep","MSP_WssIssue","ModifiedDate","src.[ModifiedDate]"
"Issues","EN","NumberOfAttachments","0","MAPPED","pjrep","MSP_WssIssue","NumberOfAttachments","src.[NumberOfAttachments]"
"Issues","EN","Owner","0","MAPPED","pjrep","MSP_WssIssue","Owner","src.[Owner]"
"Issues","EN","Priority","0","MAPPED","pjrep","MSP_WssIssue","Priority","src.[Priority]"
"Issues","EN","ProjectId","0","MAPPED","pjrep","MSP_WssIssue","ProjectUID","src.[ProjectUID]"
"Issues","EN","ProjectName","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ProjectName","jProject.[ProjectName]"
"Issues","EN","Resolution","0","MAPPED","pjrep","MSP_WssIssue","Resolution","src.[Resolution]"
"Issues","EN","Status","0","MAPPED","pjrep","MSP_WssIssue","Status","src.[Status]"
"Issues","EN","Title","0","MAPPED","pjrep","MSP_WssIssue","Title","src.[Title]"
"IssueTaskAssociations","EN","IssueId","0","MAPPED","pjrep","MSP_WssIssueTaskAssociation_UserView","IssueId","src.[IssueId]"
"IssueTaskAssociations","EN","ProjectId","0","MAPPED","pjrep","MSP_WssIssueTaskAssociation_UserView","ProjectId","src.[ProjectId]"
"IssueTaskAssociations","EN","ProjectName","0","MAPPED","pjrep","MSP_WssIssueTaskAssociation_UserView","ProjectName","src.[ProjectName]"
"IssueTaskAssociations","EN","RelatedProjectId","0","MAPPED","pjrep","MSP_WssIssueTaskAssociation_UserView","RelatedProjectId","src.[RelatedProjectId]"
"IssueTaskAssociations","EN","RelatedProjectName","0","MAPPED","pjrep","MSP_WssIssueTaskAssociation_UserView","RelatedProjectName","src.[RelatedProjectName]"
"IssueTaskAssociations","EN","RelationshipType","0","MAPPED","pjrep","MSP_WssIssueTaskAssociation_UserView","RelationshipType","src.[RelationshipType]"
"IssueTaskAssociations","EN","TaskId","0","MAPPED","pjrep","MSP_WssIssueTaskAssociation_UserView","TaskId","src.[TaskId]"
"IssueTaskAssociations","EN","TaskName","0","MAPPED","pjrep","MSP_WssIssueTaskAssociation_UserView","TaskName","src.[TaskName]"
"IssueTaskAssociations","EN","Title","0","MAPPED","pjrep","MSP_WssIssueTaskAssociation_UserView","Title","src.[Title]"
"JeuDonnéesChronologiquesEngagements","FR","DateModificationEngagement","0","MAPPED","pjrep","MSP_EpmEngagementByDay_UserView","EngagementModifiedDate","src.[EngagementModifiedDate]"
"JeuDonnéesChronologiquesEngagements","FR","HeureParJour","0","MAPPED","pjrep","MSP_EpmResourceDemandByDay_UserView","EngagementDate","src.[EngagementDate]"
"JeuDonnéesChronologiquesEngagements","FR","IDEngagement","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","EngagementUID","src.[EngagementUID]"
"JeuDonnéesChronologiquesEngagements","FR","IdProjet","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ProjectUID","src.[ProjectUID]"
"JeuDonnéesChronologiquesEngagements","FR","IdRessource","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ResourceUID","src.[ResourceUID]"
"JeuDonnéesChronologiquesEngagements","FR","NbMaxUnitésProposées","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ProposedUnits","src.[ProposedUnits]"
"JeuDonnéesChronologiquesEngagements","FR","NbMaxUnitésValidées","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","CommittedUnits","src.[CommittedUnits]"
"JeuDonnéesChronologiquesEngagements","FR","NomEngagement","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","EngagementName","src.[EngagementName]"
"JeuDonnéesChronologiquesEngagements","FR","NomProjet","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ProjectName","jProject.[ProjectName]"
"JeuDonnéesChronologiquesEngagements","FR","NomRessource","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ResourceName","jResource.[ResourceName]"
"JeuDonnéesChronologiquesEngagements","FR","TravailProposé","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ProposedWork","src.[ProposedWork]"
"JeuDonnéesChronologiquesEngagements","FR","TravailValidé","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","CommittedWork","src.[CommittedWork]"
"JeuDonnéesChronologiquesRéférenceAffectation","FR","IdRessource","418035","MAPPED","pjrep","MSP_TimesheetLine_UserView","ResourceUID","j2.[ResourceUID]"
"JeuDonnéesÉtapeFluxDeTravailProjet","FR","DateDernièreModification","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","LastModifiedDate","src.[LastModifiedDate]"
"JeuDonnéesÉtapeFluxDeTravailProjet","FR","DateDernierEnvoiÉtape","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","StageLastSubmitted","src.[StageLastSubmitted]"
"JeuDonnéesÉtapeFluxDeTravailProjet","FR","DateEntréeÉtape","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","StageEntryDate","src.[StageEntryDate]"
"JeuDonnéesÉtapeFluxDeTravailProjet","FR","DateFinÉtape","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","StageCompletionDate","src.[StageCompletionDate]"
"JeuDonnéesÉtapeFluxDeTravailProjet","FR","DescriptionÉtape","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","StageDescription","src.[StageDescription]"
"JeuDonnéesÉtapeFluxDeTravailProjet","FR","DescriptionÉtatÉtape","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","StageStateDescription","src.[StageStateDescription]"
"JeuDonnéesÉtapeFluxDeTravailProjet","FR","DescriptionPhase","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","PhaseDescription","src.[PhaseDescription]"
"JeuDonnéesÉtapeFluxDeTravailProjet","FR","ÉtatÉtape","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","StageStatus","src.[StageStatus]"
"JeuDonnéesÉtapeFluxDeTravailProjet","FR","IdÉtape","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","StageId","src.[StageId]"
"JeuDonnéesÉtapeFluxDeTravailProjet","FR","IdProjet","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","ProjectId","src.[ProjectId]"
"JeuDonnéesÉtapeFluxDeTravailProjet","FR","InformationsÉtape","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","StageInformation","src.[StageInformation]"
"JeuDonnéesÉtapeFluxDeTravailProjet","FR","LCID","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","LCID","src.[LCID]"
"JeuDonnéesÉtapeFluxDeTravailProjet","FR","NomÉtape","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","StageName","src.[StageName]"
"JeuDonnéesÉtapeFluxDeTravailProjet","FR","NomPhase","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","PhaseName","src.[PhaseName]"
"JeuDonnéesÉtapeFluxDeTravailProjet","FR","NomProjet","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","ProjectName","src.[ProjectName]"
"JeuDonnéesÉtapeFluxDeTravailProjet","FR","OrdreÉtape","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","StageOrder","src.[StageOrder]"
"JeuDonnéesRéellesLigneFeuilleDeTemps","FR","Commentaire","0","MAPPED","pjrep","MSP_TimesheetActual","Comment","src.[Comment]"
"JeuDonnéesRéellesLigneFeuilleDeTemps","FR","DateCréation","0","MAPPED","pjrep","MSP_TimesheetActual","CreatedDate","src.[CreatedDate]"
"JeuDonnéesRéellesLigneFeuilleDeTemps","FR","HeureParJour","0","MAPPED","pjrep","MSP_TimesheetActual","TimeByDay","src.[TimeByDay]"
"JeuDonnéesRéellesLigneFeuilleDeTemps","FR","HeureParJour_JourDeLaSemaine","0","MAPPED","pjrep","MSP_TimesheetActual","TimeByDay_DayOfWeek","src.[TimeByDay_DayOfWeek]"
"JeuDonnéesRéellesLigneFeuilleDeTemps","FR","HeureParJour_JourDuMois","0","MAPPED","pjrep","MSP_TimesheetActual","TimeByDay_DayOfMonth","src.[TimeByDay_DayOfMonth]"
"JeuDonnéesRéellesLigneFeuilleDeTemps","FR","IdLigneFeuilleDeTemps","0","MAPPED","pjrep","MSP_TimesheetActual","TimesheetLineUID","src.[TimesheetLineUID]"
"JeuDonnéesRéellesLigneFeuilleDeTemps","FR","IndexAjustement","0","MAPPED","pjrep","MSP_TimesheetActual","AdjustmentIndex","src.[AdjustmentIndex]"
"JeuDonnéesRéellesLigneFeuilleDeTemps","FR","NomRessource","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","ResourceName","j2.[ResourceName]"
"JeuDonnéesRéellesLigneFeuilleDeTemps","FR","NomRessourceDernièreModification","0","MAPPED","pjrep","MSP_EpmResource_UserView","ResourceName","jLastChanged.[ResourceName]"
"JeuDonnéesRéellesLigneFeuilleDeTemps","FR","TimesheetLineModifiedDate","0","MAPPED","pjrep","MSP_TimesheetActual","TimesheetLineModifiedDate","src.[TimesheetLineModifiedDate]"
"JeuDonnéesRéellesLigneFeuilleDeTemps","FR","TravailHeuresSupplémentairesRéelFacturable","0","MAPPED","pjrep","MSP_TimesheetActual","ActualOvertimeWorkBillable","src.[ActualOvertimeWorkBillable]"
"JeuDonnéesRéellesLigneFeuilleDeTemps","FR","TravailHeuresSupplémentairesRéelNonFacturable","0","MAPPED","pjrep","MSP_TimesheetActual","ActualOvertimeWorkNonBillable","src.[ActualOvertimeWorkNonBillable]"
"JeuDonnéesRéellesLigneFeuilleDeTemps","FR","TravailPrévu","0","MAPPED","pjrep","MSP_TimesheetActual","PlannedWork","src.[PlannedWork]"
"JeuDonnéesRéellesLigneFeuilleDeTemps","FR","TravailRéelFacturable","0","MAPPED","pjrep","MSP_TimesheetActual","ActualWorkBillable","src.[ActualWorkBillable]"
"JeuDonnéesRéellesLigneFeuilleDeTemps","FR","TravailRéelNonFacturable","0","MAPPED","pjrep","MSP_TimesheetActual","ActualWorkNonBillable","src.[ActualWorkNonBillable]"
"LignesFeuilleDeTemps","FR","CommentaireLigneFeuilleDeTemps","0","MAPPED","pjrep","MSP_TimesheetLine","Comment","jTSLine.[Comment]"
"LignesFeuilleDeTemps","FR","DateCréation","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","CreatedDate","src.[CreatedDate]"
"LignesFeuilleDeTemps","FR","DateDébutPériode","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","PeriodStartDate","src.[PeriodStartDate]"
"LignesFeuilleDeTemps","FR","DateFinPériode","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","PeriodEndDate","src.[PeriodEndDate]"
"LignesFeuilleDeTemps","FR","DateModification","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","ModifiedDate","src.[ModifiedDate]"
"LignesFeuilleDeTemps","FR","DernierTravailEnregistré","0","MAPPED","pjrep","MSP_TimesheetLine","LastSavedWork","j1.[LastSavedWork]"
"LignesFeuilleDeTemps","FR","DescriptionClasseFeuilleDeTemps","0","MAPPED","pjrep","MSP_TimesheetClass_UserView","Description","jTSClass.[Description]"
"LignesFeuilleDeTemps","FR","ÉtatFeuilleDeTemps","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","TimesheetStatus","src.[TimesheetStatus]"
"LignesFeuilleDeTemps","FR","ÉtatLigneFeuilleDeTemps","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","TimesheetLineStatus","src.[TimesheetLineStatus]"
"LignesFeuilleDeTemps","FR","ÉtatPériodeFeuilleDeTemps","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","PeriodStatus","src.[PeriodStatus]"
"LignesFeuilleDeTemps","FR","HiérarchieTâches","0","MAPPED","pjrep","MSP_TimesheetLine","TaskHierarchy","j1.[TaskHierarchy]"
"LignesFeuilleDeTemps","FR","IdAffectation","0","MAPPED","pjrep","MSP_TimesheetLine","AssignmentUID","j1.[AssignmentUID]"
"LignesFeuilleDeTemps","FR","IdClasseFeuilleDeTemps","0","MAPPED","pjrep","MSP_EpmAssignment","TimesheetClassUID","j2.[TimesheetClassUID]"
"LignesFeuilleDeTemps","FR","IdÉtatFeuilleDeTemps","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","TimesheetStatusID","src.[TimesheetStatusID]"
"LignesFeuilleDeTemps","FR","IdÉtatLigneFeuilleDeTemps","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","TimesheetLineStatusID","src.[TimesheetLineStatusID]"
"LignesFeuilleDeTemps","FR","IdÉtatPériodeFeuilleDeTemps","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","PeriodStatusID","src.[PeriodStatusID]"
"LignesFeuilleDeTemps","FR","IdFeuilleDeTemps","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","TimesheetUID","src.[TimesheetUID]"
"LignesFeuilleDeTemps","FR","IdLigneFeuilleDeTemps","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","TimesheetLineUID","src.[TimesheetLineUID]"
"LignesFeuilleDeTemps","FR","IdPériodeFeuilleDeTemps","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","PeriodUID","src.[PeriodUID]"
"LignesFeuilleDeTemps","FR","IdProjet","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","ProjectUID","src.[ProjectUID]"
"LignesFeuilleDeTemps","FR","IdPropriétaireFeuilleDeTemps","0","MAPPED","pjrep","MSP_Timesheet","OwnerResourceNameUID","j5.[OwnerResourceNameUID]"
"LignesFeuilleDeTemps","FR","IdRessourceApprobateurFeuilleDeTemps","0","MAPPED","pjrep","MSP_TimesheetLine","ApproverResourceNameUID","jTSLine.[ApproverResourceNameUID]"
"LignesFeuilleDeTemps","FR","IdTâche","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","TaskUID","src.[TaskUID]"
"LignesFeuilleDeTemps","FR","LCID","0","MAPPED","pjrep","MSP_EpmProjectWorkflowStatusInformation_UserView","LCID","jTSClass.[LCID]"
"LignesFeuilleDeTemps","FR","NomClasseFeuilleDeTemps","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","TimesheetLineClass","src.[TimesheetLineClass]"
"LignesFeuilleDeTemps","FR","NomFeuilleTemps","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","TimesheetName","src.[TimesheetName]"
"LignesFeuilleDeTemps","FR","NomPériodeFeuilleDeTemps","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","PeriodName","src.[PeriodName]"
"LignesFeuilleDeTemps","FR","NomProjet","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","ProjectName","src.[ProjectName]"
"LignesFeuilleDeTemps","FR","NomRessourceApprobateurFeuilleDeTemps","0","MAPPED","pjrep","MSP_EpmResource_UserView","ResourceName","jTSLineAppr.[ResourceName]"
"LignesFeuilleDeTemps","FR","NomTâche","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","TaskName","src.[TaskName]"
"LignesFeuilleDeTemps","FR","PropriétaireFeuilleDeTemps","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","ResourceName","src.[ResourceName]"
"LignesFeuilleDeTemps","FR","TravailHeuresSupplémentairesRéelFacturable","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","ActualOvertimeWorkBillable","src.[ActualOvertimeWorkBillable]"
"LignesFeuilleDeTemps","FR","TravailHeuresSupplémentairesRéelNonFacturable","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","ActualOvertimeWorkNonBillable","src.[ActualOvertimeWorkNonBillable]"
"LignesFeuilleDeTemps","FR","TravailPrévu","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","PlannedWork","src.[PlannedWork]"
"LignesFeuilleDeTemps","FR","TravailRéelFacturable","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","ActualWorkBillable","src.[ActualWorkBillable]"
"LignesFeuilleDeTemps","FR","TravailRéelNonFacturable","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","ActualWorkNonBillable","src.[ActualWorkNonBillable]"
"LignesFeuilleDeTemps","FR","TypeClasseFeuilleDeTemps","0","MAPPED","pjrep","MSP_TimesheetLine_UserView","TimesheetLineClassType","src.[TimesheetLineClassType]"
"Livrables","FR","CheminURLRelativeÉlément","0","MAPPED","pjrep","MSP_WssDeliverable","ItemRelativeUrlPath","src.[ItemRelativeUrlPath]"
"Livrables","FR","CréerParRessource","0","MAPPED","pjrep","MSP_WssDeliverable","CreateByResource","src.[CreateByResource]"
"Livrables","FR","DateCréation","0","MAPPED","pjrep","MSP_WssDeliverable","CreatedDate","src.[CreatedDate]"
"Livrables","FR","DateDébut","0","MAPPED","pjrep","MSP_WssDeliverable","StartDate","src.[StartDate]"
"Livrables","FR","DateModification","0","MAPPED","pjrep","MSP_WssDeliverable","ModifiedDate","src.[ModifiedDate]"
"Livrables","FR","Description","0","MAPPED","pjrep","MSP_WssDeliverable","Description","src.[Description]"
"Livrables","FR","EstUnDossier","0","MAPPED","pjrep","MSP_WssDeliverable","IsFolder","src.[IsFolder]"
"Livrables","FR","FinishDate","0","MAPPED","pjrep","MSP_WssDeliverable","FinishDate","src.[FinishDate]"
"Livrables","FR","IdLivrable","0","MAPPED","pjrep","MSP_WssDeliverable","DeliverableID","src.[DeliverableID]"
"Livrables","FR","IdProjet","0","MAPPED","pjrep","MSP_WssDeliverable","ProjectUID","src.[ProjectUID]"
"Livrables","FR","ModifiéParRessource","0","MAPPED","pjrep","MSP_WssDeliverable","ModifiedByResource","src.[ModifiedByResource]"
"Livrables","FR","NomProjet","0","MAPPED","pjrep","MSP_EpmEngagements_UserView","ProjectName","jProject.[ProjectName]"
"Livrables","FR","Titre","0","MAPPED","pjrep","MSP_WssDeliverable","Title","src.[Title]"
"PériodesFeuilleDeTemps","FR","DateDébut","0","MAPPED","pjrep","MSP_TimesheetPeriod","StartDate","src.[StartDate]"
"PériodesFeuilleDeTemps","FR","DateFin","0","MAPPED","pjrep","MSP_TimesheetPeriod","EndDate","src.[EndDate]"
"PériodesFeuilleDeTemps","FR","Description","0","MAPPED","pjrep","MSP_TimesheetPeriodStatus","Description","j1.[Description]"
"PériodesFeuilleDeTemps","FR","IdÉtatPériode","0","MAPPED","pjrep","MSP_TimesheetPeriod","PeriodStatusID","src.[PeriodStatusID]"
"PériodesFeuilleDeTemps","FR","IdPériode","0","MAPPED","pjrep","MSP_TimesheetPeriod","PeriodUID","src.[PeriodUID]"
"PériodesFeuilleDeTemps","FR","LCID","0","MAPPED","pjrep","MSP_TimesheetPeriod","LCID","src.[LCID]"
"PériodesFeuilleDeTemps","FR","NomPériode","0","MAPPED","pjrep","MSP_TimesheetPeriod","PeriodName","src.[PeriodName]"
"PlanningsDeRéférenceProjet","FR","ChaîneDateDébutRéférenceProjet","391","MAPPED","pjrep","MSP_ProjectBaseline_ODATAView","ProjectBaselineStartDateString","src.[ProjectBaselineStartDateString]"
